HALLMARK_INFLAMMATORY_RESPONSE	M5932	ncbigene19;ncbigene10006;ncbigene91;ncbigene92;ncbigene133;ncbigene136;ncbigene11047;ncbigene196;ncbigene187;ncbigene366;ncbigene488;ncbigene490;ncbigene27032;ncbigene558;ncbigene623;ncbigene7439;ncbigene684;ncbigene7832;ncbigene719;ncbigene728;ncbigene10203;ncbigene6361;ncbigene6347;ncbigene6364;ncbigene6367;ncbigene6369;ncbigene6352;ncbigene6354;ncbigene1236;ncbigene9034;ncbigene929;ncbigene958;ncbigene962;ncbigene1604;ncbigene969;ncbigene970;ncbigene3732;ncbigene1026;ncbigene9435;ncbigene23601;ncbigene1240;ncbigene1435;ncbigene1440;ncbigene1441;ncbigene6376;ncbigene3627;ncbigene6373;ncbigene6372;ncbigene4283;ncbigene10663;ncbigene1536;ncbigene131566;ncbigene10148;ncbigene1906;ncbigene5610;ncbigene2014;ncbigene2015;ncbigene2069;ncbigene2152;ncbigene2867;ncbigene2357;ncbigene7855;ncbigene2550;ncbigene2643;ncbigene2769;ncbigene2773;ncbigene2811;ncbigene2719;ncbigene29933;ncbigene1880;ncbigene3037;ncbigene1839;ncbigene3091;ncbigene3249;ncbigene3269;ncbigene3383;ncbigene3386;ncbigene23308;ncbigene8519;ncbigene3454;ncbigene3460;ncbigene3586;ncbigene3587;ncbigene3593;ncbigene3600;ncbigene3601;ncbigene3606;ncbigene8809;ncbigene8807;ncbigene3552;ncbigene3553;ncbigene3554;ncbigene3560;ncbigene3566;ncbigene3569;ncbigene3575;ncbigene3576;ncbigene3624;ncbigene3656;ncbigene3659;ncbigene3665;ncbigene3678;ncbigene3690;ncbigene3696;ncbigene3738;ncbigene3759;ncbigene10242;ncbigene23095;ncbigene1316;ncbigene27074;ncbigene3932;ncbigene3937;ncbigene3949;ncbigene3976;ncbigene1902;ncbigene4049;ncbigene4061;ncbigene4067;ncbigene8685;ncbigene4210;ncbigene4224;ncbigene4233;ncbigene4323;ncbigene4481;ncbigene4084;ncbigene4609;ncbigene10135;ncbigene4693;ncbigene4790;ncbigene4792;ncbigene114548;ncbigene9111;ncbigene10316;ncbigene64127;ncbigene10886;ncbigene4973;ncbigene4986;ncbigene5008;ncbigene9180;ncbigene5025;ncbigene5027;ncbigene5029;ncbigene5099;ncbigene5142;ncbigene10630;ncbigene23533;ncbigene5329;ncbigene60675;ncbigene5663;ncbigene5724;ncbigene5732;ncbigene5734;ncbigene5739;ncbigene5791;ncbigene5817;ncbigene5894;ncbigene10125;ncbigene5970;ncbigene5996;ncbigene6004;ncbigene391;ncbigene8767;ncbigene255488;ncbigene6098;ncbigene64108;ncbigene8578;ncbigene6324;ncbigene6401;ncbigene6402;ncbigene55829;ncbigene10507;ncbigene5054;ncbigene166929;ncbigene6504;ncbigene4891;ncbigene6506;ncbigene9153;ncbigene1317;ncbigene1318;ncbigene8671;ncbigene6541;ncbigene6542;ncbigene8877;ncbigene6717;ncbigene23166;ncbigene6869;ncbigene6870;ncbigene6892;ncbigene7076;ncbigene7096;ncbigene7097;ncbigene7098;ncbigene7130;ncbigene7133;ncbigene3604;ncbigene8743;ncbigene9966;ncbigene8744;ncbigene7162;ncbigene7432
AIZARANI_LIVER_C28_NK_NKT_CELLS_6	M39127	ncbigene202;ncbigene80709;ncbigene301;ncbigene374;ncbigene397;ncbigene483;ncbigene26053;ncbigene64919;ncbigene694;ncbigene959;ncbigene960;ncbigene1043;ncbigene963;ncbigene969;ncbigene56990;ncbigene10659;ncbigene246175;ncbigene1390;ncbigene10563;ncbigene7852;ncbigene10663;ncbigene9595;ncbigene1846;ncbigene133418;ncbigene27436;ncbigene2113;ncbigene2123;ncbigene116496;ncbigene283635;ncbigene54855;ncbigene23048;ncbigene2534;ncbigene2625;ncbigene29909;ncbigene285513;ncbigene3561;ncbigene3575;ncbigene3702;ncbigene3726;ncbigene3815;ncbigene3820;ncbigene3936;ncbigene51176;ncbigene23484;ncbigene4094;ncbigene4603;ncbigene4790;ncbigene2908;ncbigene64282;ncbigene79668;ncbigene57326;ncbigene27250;ncbigene5144;ncbigene5150;ncbigene5295;ncbigene11040;ncbigene5500;ncbigene5504;ncbigene5527;ncbigene639;ncbigene5734;ncbigene5788;ncbigene83593;ncbigene3516;ncbigene11123;ncbigene28984;ncbigene5996;ncbigene54941;ncbigene6173;ncbigene6232;ncbigene6233;ncbigene6235;ncbigene864;ncbigene64092;ncbigene51669;ncbigene6304;ncbigene9047;ncbigene6503;ncbigene81539;ncbigene64744;ncbigene23347;ncbigene9806;ncbigene5552;ncbigene9263;ncbigene9262;ncbigene6789;ncbigene94120;ncbigene6932;ncbigene7128;ncbigene28755;ncbigene28638;ncbigene1831;ncbigene10628;ncbigene57602;ncbigene7456;ncbigene6375;ncbigene56829;ncbigene678;ncbigene55422
HALLMARK_TGF_BETA_SIGNALING	M5896	ncbigene90;ncbigene324;ncbigene51742;ncbigene8412;ncbigene650;ncbigene657;ncbigene659;ncbigene999;ncbigene1025;ncbigene1028;ncbigene1499;ncbigene2022;ncbigene2280;ncbigene2339;ncbigene5045;ncbigene3065;ncbigene28996;ncbigene3397;ncbigene3398;ncbigene3399;ncbigene3460;ncbigene3726;ncbigene7071;ncbigene7044;ncbigene4053;ncbigene6885;ncbigene9612;ncbigene9241;ncbigene56937;ncbigene5494;ncbigene5499;ncbigene23645;ncbigene11031;ncbigene387;ncbigene5054;ncbigene6497;ncbigene6498;ncbigene6574;ncbigene4086;ncbigene4088;ncbigene4091;ncbigene4092;ncbigene57154;ncbigene64750;ncbigene6711;ncbigene7040;ncbigene7046;ncbigene7050;ncbigene7057;ncbigene7082;ncbigene51592;ncbigene7323;ncbigene25937;ncbigene331
HALLMARK_PI3K_AKT_MTOR_SIGNALING	M5923	ncbigene31;ncbigene10097;ncbigene10096;ncbigene108;ncbigene156;ncbigene207;ncbigene84335;ncbigene1173;ncbigene375;ncbigene396;ncbigene10094;ncbigene466;ncbigene51719;ncbigene81617;ncbigene811;ncbigene814;ncbigene983;ncbigene1017;ncbigene1019;ncbigene1026;ncbigene1027;ncbigene1072;ncbigene1213;ncbigene1460;ncbigene7852;ncbigene27071;ncbigene1649;ncbigene1845;ncbigene1869;ncbigene51295;ncbigene1956;ncbigene1977;ncbigene356;ncbigene8822;ncbigene27006;ncbigene2251;ncbigene9630;ncbigene2792;ncbigene2885;ncbigene2932;ncbigene3265;ncbigene7184;ncbigene3561;ncbigene3565;ncbigene51135;ncbigene3709;ncbigene3932;ncbigene5606;ncbigene5608;ncbigene6885;ncbigene5594;ncbigene5602;ncbigene5599;ncbigene5601;ncbigene79109;ncbigene8569;ncbigene2872;ncbigene4615;ncbigene4690;ncbigene4793;ncbigene4803;ncbigene10392;ncbigene10298;ncbigene5163;ncbigene5216;ncbigene8503;ncbigene200576;ncbigene5300;ncbigene5308;ncbigene81579;ncbigene23236;ncbigene5335;ncbigene5499;ncbigene5519;ncbigene5563;ncbigene5571;ncbigene5576;ncbigene5579;ncbigene5728;ncbigene5781;ncbigene5879;ncbigene5894;ncbigene5899;ncbigene8737;ncbigene6016;ncbigene6195;ncbigene6197;ncbigene57521;ncbigene2810;ncbigene6503;ncbigene6513;ncbigene4087;ncbigene8878;ncbigene6773;ncbigene29110;ncbigene117145;ncbigene7074;ncbigene7132;ncbigene7186;ncbigene57761;ncbigene7249;ncbigene7323;ncbigene7334;ncbigene10451;ncbigene7529
AIZARANI_LIVER_C10_MVECS_1	M39114	ncbigene2;ncbigene2532;ncbigene54;ncbigene94;ncbigene8751;ncbigene9510;ncbigene56999;ncbigene196883;ncbigene221395;ncbigene64123;ncbigene83543;ncbigene249;ncbigene302;ncbigene81575;ncbigene351;ncbigene358;ncbigene64411;ncbigene57636;ncbigene9411;ncbigene57514;ncbigene54622;ncbigene50807;ncbigene1822;ncbigene79572;ncbigene4059;ncbigene8553;ncbigene659;ncbigene153579;ncbigene387763;ncbigene730;ncbigene10203;ncbigene57513;ncbigene857;ncbigene858;ncbigene348249;ncbigene140706;ncbigene146894;ncbigene51293;ncbigene947;ncbigene948;ncbigene966;ncbigene928;ncbigene22918;ncbigene10602;ncbigene23580;ncbigene1003;ncbigene1026;ncbigene1131;ncbigene22856;ncbigene7122;ncbigene161198;ncbigene7123;ncbigene25932;ncbigene728577;ncbigene1306;ncbigene1282;ncbigene1363;ncbigene221184;ncbigene51232;ncbigene1397;ncbigene64651;ncbigene1490;ncbigene6387;ncbigene116159;ncbigene10395;ncbigene1776;ncbigene23348;ncbigene1809;ncbigene1848;ncbigene8291;ncbigene1889;ncbigene1906;ncbigene1910;ncbigene1947;ncbigene1948;ncbigene51162;ncbigene2004;ncbigene51705;ncbigene2012;ncbigene2013;ncbigene2022;ncbigene2034;ncbigene2050;ncbigene2078;ncbigene90952;ncbigene90332;ncbigene2149;ncbigene2157;ncbigene11170;ncbigene51313;ncbigene79567;ncbigene2199;ncbigene27145;ncbigene2280;ncbigene2317;ncbigene2321;ncbigene2354;ncbigene2296;ncbigene53826;ncbigene8322;ncbigene117248;ncbigene2621;ncbigene155038;ncbigene2697;ncbigene2767;ncbigene2778;ncbigene2791;ncbigene2887;ncbigene2934;ncbigene51564;ncbigene57520;ncbigene57493;ncbigene3280;ncbigene3127;ncbigene3133;ncbigene9957;ncbigene8692;ncbigene3397;ncbigene3399;ncbigene3429;ncbigene10410;ncbigene3487;ncbigene3490;ncbigene90865;ncbigene3572;ncbigene3628;ncbigene3643;ncbigene3678;ncbigene3655;ncbigene9452;ncbigene85450;ncbigene58494;ncbigene3726;ncbigene3782;ncbigene3791;ncbigene9710;ncbigene10365;ncbigene9314;ncbigene8609;ncbigene687;ncbigene3913;ncbigene9079;ncbigene3977;ncbigene22998;ncbigene55679;ncbigene4000;ncbigene4005;ncbigene2615;ncbigene375449;ncbigene4163;ncbigene4212;ncbigene4256;ncbigene90007;ncbigene22915;ncbigene79812;ncbigene91663;ncbigene80177;ncbigene4641;ncbigene10397;ncbigene4739;ncbigene10763;ncbigene4774;ncbigene4781;ncbigene4846;ncbigene115677;ncbigene4855;ncbigene56654;ncbigene4881;ncbigene7026;ncbigene51299;ncbigene4922;ncbigene9891;ncbigene5064;ncbigene54873;ncbigene100505495;ncbigene51294;ncbigene27253;ncbigene5138;ncbigene5155;ncbigene9124;ncbigene8682;ncbigene5175;ncbigene5239;ncbigene8503;ncbigene5327;ncbigene8611;ncbigene8613;ncbigene83483;ncbigene5547;ncbigene11098;ncbigene5730;ncbigene5784;ncbigene5787;ncbigene5793;ncbigene5797;ncbigene284119;ncbigene10266;ncbigene10268;ncbigene27303;ncbigene116362;ncbigene5962;ncbigene28984;ncbigene57381;ncbigene6035;ncbigene54538;ncbigene6103;ncbigene6196;ncbigene862;ncbigene1901;ncbigene23328;ncbigene8436;ncbigene6397;ncbigene5269;ncbigene6446;ncbigene10044;ncbigene85358;ncbigene126669;ncbigene57477;ncbigene6578;ncbigene4091;ncbigene54861;ncbigene6645;ncbigene9021;ncbigene64321;ncbigene54345;ncbigene83595;ncbigene6678;ncbigene8404;ncbigene10252;ncbigene6711;ncbigene8406;ncbigene256435;ncbigene2040;ncbigene11346;ncbigene6867;ncbigene8407;ncbigene6925;ncbigene7010;ncbigene7048;ncbigene7049;ncbigene7052;ncbigene7056;ncbigene7075;ncbigene7077;ncbigene7078;ncbigene64129;ncbigene4071;ncbigene116441;ncbigene57458;ncbigene79652;ncbigene83857;ncbigene7145;ncbigene23371;ncbigene9537;ncbigene7171;ncbigene8848;ncbigene90139;ncbigene7102;ncbigene7846;ncbigene84617;ncbigene55075;ncbigene7431;ncbigene64856;ncbigene7450;ncbigene7453;ncbigene25937;ncbigene7503;ncbigene8531
HALLMARK_PROTEIN_SECRETION	M5910	ncbigene19;ncbigene102;ncbigene81611;ncbigene164;ncbigene163;ncbigene1173;ncbigene1175;ncbigene8546;ncbigene1176;ncbigene372;ncbigene375;ncbigene26286;ncbigene10565;ncbigene10564;ncbigene27236;ncbigene476;ncbigene525;ncbigene51606;ncbigene538;ncbigene10282;ncbigene664;ncbigene858;ncbigene967;ncbigene1182;ncbigene1203;ncbigene1211;ncbigene1213;ncbigene22796;ncbigene1315;ncbigene9276;ncbigene11316;ncbigene1075;ncbigene10059;ncbigene23033;ncbigene667;ncbigene1956;ncbigene51614;ncbigene2581;ncbigene8729;ncbigene2717;ncbigene2778;ncbigene2803;ncbigene9570;ncbigene3382;ncbigene3482;ncbigene23095;ncbigene3875;ncbigene3920;ncbigene3998;ncbigene4074;ncbigene5594;ncbigene23041;ncbigene8775;ncbigene8774;ncbigene4952;ncbigene5066;ncbigene5538;ncbigene51552;ncbigene57403;ncbigene5862;ncbigene5868;ncbigene9367;ncbigene11079;ncbigene6197;ncbigene9522;ncbigene10067;ncbigene9805;ncbigene9554;ncbigene9871;ncbigene22872;ncbigene259230;ncbigene6456;ncbigene8773;ncbigene6643;ncbigene6647;ncbigene8082;ncbigene8027;ncbigene23673;ncbigene8675;ncbigene8417;ncbigene10972;ncbigene10959;ncbigene81542;ncbigene10040;ncbigene7163;ncbigene7251;ncbigene7103;ncbigene8615;ncbigene9341;ncbigene8674;ncbigene6845;ncbigene11311;ncbigene9525;ncbigene286451;ncbigene10652;ncbigene9183
HALLMARK_HEDGEHOG_SIGNALING	M5919	ncbigene43;ncbigene154796;ncbigene8851;ncbigene1021;ncbigene9620;ncbigene1271;ncbigene1400;ncbigene1808;ncbigene2114;ncbigene2735;ncbigene9289;ncbigene23462;ncbigene23493;ncbigene3897;ncbigene8861;ncbigene4627;ncbigene4763;ncbigene4825;ncbigene4897;ncbigene8829;ncbigene8828;ncbigene4983;ncbigene5340;ncbigene5371;ncbigene5727;ncbigene5921;ncbigene6252;ncbigene7857;ncbigene6469;ncbigene6585;ncbigene7070;ncbigene7088;ncbigene7090;ncbigene8633;ncbigene7422;ncbigene7436
HAY_BONE_MARROW_CD34_POS_ERP	M39179	ncbigene28951;ncbigene4232;ncbigene79843;ncbigene6776;ncbigene9053;ncbigene5270;ncbigene10276;ncbigene6263;ncbigene101928134;ncbigene728606
HALLMARK_UV_RESPONSE_UP	M5941	ncbigene5243;ncbigene30;ncbigene211;ncbigene226;ncbigene262;ncbigene1175;ncbigene55937;ncbigene360;ncbigene409;ncbigene440;ncbigene467;ncbigene528;ncbigene9296;ncbigene578;ncbigene10018;ncbigene637;ncbigene650;ncbigene682;ncbigene694;ncbigene7832;ncbigene10950;ncbigene725;ncbigene760;ncbigene836;ncbigene885;ncbigene896;ncbigene898;ncbigene997;ncbigene988;ncbigene1017;ncbigene1028;ncbigene1030;ncbigene1036;ncbigene1054;ncbigene1119;ncbigene1138;ncbigene1181;ncbigene1212;ncbigene1267;ncbigene1280;ncbigene8804;ncbigene1515;ncbigene2920;ncbigene80777;ncbigene51706;ncbigene1543;ncbigene9188;ncbigene8694;ncbigene1742;ncbigene3301;ncbigene3337;ncbigene1875;ncbigene27161;ncbigene1968;ncbigene1983;ncbigene2026;ncbigene4072;ncbigene2052;ncbigene2237;ncbigene8817;ncbigene2288;ncbigene2326;ncbigene2353;ncbigene2354;ncbigene5045;ncbigene51083;ncbigene2643;ncbigene8836;ncbigene2744;ncbigene2878;ncbigene2907;ncbigene80273;ncbigene3014;ncbigene3134;ncbigene3162;ncbigene3192;ncbigene6782;ncbigene3306;ncbigene3363;ncbigene8692;ncbigene3383;ncbigene3485;ncbigene3569;ncbigene3572;ncbigene3659;ncbigene3726;ncbigene3757;ncbigene116138;ncbigene9355;ncbigene4067;ncbigene4128;ncbigene23542;ncbigene2011;ncbigene4245;ncbigene4323;ncbigene6150;ncbigene4487;ncbigene9;ncbigene4792;ncbigene1482;ncbigene4885;ncbigene23467;ncbigene3164;ncbigene4916;ncbigene9818;ncbigene10482;ncbigene10439;ncbigene3175;ncbigene10038;ncbigene11333;ncbigene27295;ncbigene5334;ncbigene54107;ncbigene11232;ncbigene5437;ncbigene5471;ncbigene10105;ncbigene5504;ncbigene5538;ncbigene5566;ncbigene5580;ncbigene9129;ncbigene5702;ncbigene5789;ncbigene5873;ncbigene10125;ncbigene5979;ncbigene5984;ncbigene388;ncbigene6184;ncbigene6236;ncbigene6257;ncbigene6415;ncbigene6474;ncbigene10280;ncbigene291;ncbigene6539;ncbigene6535;ncbigene6648;ncbigene6697;ncbigene8878;ncbigene10948;ncbigene10963;ncbigene10494;ncbigene6817;ncbigene6870;ncbigene6890;ncbigene6897;ncbigene7062;ncbigene7037;ncbigene9392;ncbigene7009;ncbigene7263;ncbigene7277;ncbigene7301;ncbigene7389;ncbigene58525;ncbigene10652
HALLMARK_COMPLEMENT	M5921	ncbigene88;ncbigene8754;ncbigene151;ncbigene11216;ncbigene283;ncbigene308;ncbigene337;ncbigene200316;ncbigene60489;ncbigene341;ncbigene475;ncbigene27154;ncbigene712;ncbigene714;ncbigene715;ncbigene716;ncbigene717;ncbigene718;ncbigene725;ncbigene735;ncbigene760;ncbigene801;ncbigene808;ncbigene834;ncbigene843;ncbigene836;ncbigene837;ncbigene838;ncbigene840;ncbigene842;ncbigene868;ncbigene6352;ncbigene948;ncbigene959;ncbigene4179;ncbigene1604;ncbigene966;ncbigene978;ncbigene1012;ncbigene8851;ncbigene1051;ncbigene629;ncbigene3075;ncbigene1191;ncbigene1284;ncbigene1356;ncbigene1368;ncbigene1378;ncbigene1380;ncbigene1465;ncbigene1508;ncbigene1075;ncbigene1509;ncbigene1512;ncbigene1514;ncbigene1515;ncbigene1519;ncbigene1520;ncbigene2919;ncbigene1608;ncbigene160851;ncbigene55619;ncbigene9732;ncbigene23348;ncbigene1803;ncbigene1847;ncbigene1848;ncbigene8445;ncbigene10938;ncbigene64167;ncbigene2159;ncbigene2147;ncbigene2152;ncbigene2153;ncbigene2155;ncbigene2157;ncbigene2207;ncbigene2219;ncbigene2230;ncbigene2335;ncbigene2534;ncbigene2625;ncbigene25801;ncbigene2764;ncbigene2771;ncbigene2773;ncbigene2783;ncbigene59345;ncbigene54331;ncbigene2793;ncbigene2811;ncbigene2815;ncbigene2820;ncbigene2885;ncbigene3001;ncbigene3002;ncbigene3003;ncbigene3172;ncbigene51440;ncbigene3303;ncbigene3309;ncbigene3569;ncbigene3659;ncbigene3660;ncbigene3665;ncbigene3684;ncbigene3697;ncbigene3717;ncbigene30819;ncbigene30818;ncbigene3796;ncbigene3816;ncbigene3818;ncbigene8942;ncbigene91133;ncbigene3920;ncbigene51056;ncbigene3932;ncbigene3937;ncbigene3958;ncbigene5641;ncbigene3988;ncbigene4035;ncbigene4048;ncbigene4057;ncbigene4067;ncbigene23764;ncbigene4199;ncbigene4321;ncbigene4322;ncbigene4323;ncbigene4324;ncbigene4317;ncbigene4504;ncbigene4855;ncbigene4973;ncbigene27445;ncbigene255738;ncbigene5155;ncbigene54704;ncbigene5216;ncbigene10404;ncbigene5251;ncbigene5290;ncbigene5294;ncbigene23533;ncbigene5292;ncbigene5321;ncbigene7941;ncbigene5327;ncbigene5329;ncbigene5341;ncbigene5340;ncbigene5359;ncbigene5516;ncbigene5531;ncbigene5547;ncbigene11108;ncbigene5550;ncbigene5580;ncbigene5646;ncbigene146547;ncbigene5663;ncbigene5698;ncbigene5877;ncbigene5894;ncbigene10125;ncbigene9986;ncbigene391;ncbigene6047;ncbigene6283;ncbigene6284;ncbigene6280;ncbigene29106;ncbigene51734;ncbigene5265;ncbigene5055;ncbigene462;ncbigene5054;ncbigene710;ncbigene10019;ncbigene51548;ncbigene9806;ncbigene6714;ncbigene6810;ncbigene7980;ncbigene7076;ncbigene7077;ncbigene164656;ncbigene7128;ncbigene9097;ncbigene9958;ncbigene10600;ncbigene9101;ncbigene80124;ncbigene7454;ncbigene7511;ncbigene6935;ncbigene23414;ncbigene64145
